id,partidaId,timeId,jogadorId,tempo,minuto,minutoGeral,jogador,time,horarioInt,horarioString
345,65,10,366,2,35:00,80,Jael Ferreira Vieira,Ceará,1325,22:05
346,65,10,367,1,45:00,45,Saulo Rodrigues da Silva,Ceará,1275,21:15
347,66,18,368,2,42:00,87,Joao Lucas de Almeida Carvalho,Cuiabá,1332,22:12
348,67,14,369,2,41:00,86,Jose Ivaldo Almeida Silva,Athletico Paranaense,1301,21:41
349,67,16,370,2,26:00,71,Guilherme Natan de Lima,Chapecoense,1286,21:26
350,68,0,371,2,02:00,47,Matheus Franca Silva,Flamengo,722,12:02
351,68,19,372,1,13:00,13,Vitor Mendes Alves,Juventude,673,11:13
352,68,19,373,2,24:00,69,Matheus Vieira Campos Peixoto,Juventude,744,12:24
353,69,17,374,2,37:00,82,Weverton Guilherme da Silva Souza,Red Bull Bragantino,1297,21:37
354,69,17,375,2,41:00,86,Edimar Curitiba Fraga,Red Bull Bragantino,1301,21:41
355,69,3,376,2,38:00,83,Nathanael Ananias da Silva,Atlético,1298,21:38
356,69,3,377,2,41:00,86,Andre Luis da Costa Alfredo,Atlético,1301,21:41
357,70,5,378,2,43:00,88,Frederico Chaves Guedes,Fluminense,1063,17:43
358,70,14,379,2,42:00,87,Christian Roberto Alves Cardoso,Athletico Paranaense,1062,17:42
359,70,14,380,2,43:00,88,Richard Candido Coelho,Athletico Paranaense,1063,17:43
360,71,2,381,2,01:00,46,Mateus da Silva Vital Assumpção,Corinthians,1351,22:31
361,71,4,382,2,22:00,67,Igor Matheus Liziero Pereira,São Paulo,1372,22:52
362,72,13,383,1,34:00,34,Luiz Felipe do Nascimento dos Santos,Santos,1264,21:04
363,72,9,384,2,10:00,55,Jose Sabino Chagas Monteiro,Sport,1300,21:40
364,72,9,385,1,21:00,21,Andre Felipe Ribeiro de Souza,Sport,1251,20:51
365,72,9,386,1,32:00,32,Neilton Meira Mestzk,Sport,1262,21:02
366,72,9,387,2,48:00,93,Santiago Trellez Vivero,Sport,1338,22:18
367,73,3,388,2,24:00,69,Janderson Santos de Souza,Atlético,1224,20:24
368,73,3,389,1,38:00,38,Natanael Batista Pimenta,Atlético,1178,19:38
369,74,1,390,2,19:00,64,Abel Fernando Moreira Ferreira,Palmeiras,1219,20:19
370,74,1,391,2,44:00,89,Patrick de Paula Carreiro,Palmeiras,1244,20:44
371,74,1,392,2,46:00,91,Jailson Marcelino dos Santos,Palmeiras,1246,20:46
372,74,8,393,2,16:00,61,Rodrigo Dourado Cunha,Internacional,1216,20:16
373,74,8,394,1,46:00,46,Caio Vidal Rocha,Internacional,1186,19:46
374,74,8,395,2,48:00,93,Victor Leandro Cuesta,Internacional,1248,20:48
375,75,7,397,1,19:00,19,Juan Sebastian Quintero Fletcher,Fortaleza,979,16:19
376,75,7,398,2,19:00,64,Felipe Alves Raymundo,Fortaleza,1039,17:19
377,75,7,399,1,41:00,41,Marcelo da Conceiçao Benevenuto Malaquias,Fortaleza,1001,16:41
378,75,7,400,1,41:00,41,Gaston Ricardo Liendo,Fortaleza,1001,16:41
379,75,16,401,1,02:00,2,Guilherme Natan de Lima,Chapecoense,962,16:02
380,75,16,402,1,32:00,32,Jair Zaksauskas Ribeiro Ventura,Chapecoense,992,16:32
381,75,16,403,2,37:00,82,Vinicius Guedes,Chapecoense,1057,17:37
382,75,16,404,1,40:00,40,Ravanelli Ferreira dos Santos,Chapecoense,1000,16:40
383,75,16,405,1,41:00,41,Emilio Carlos Tannus Faro,Chapecoense,1001,16:41
384,76,12,407,2,08:00,53,Rodrigo Eduardo Costa Marinho,Bahia,1208,20:08
385,76,12,408,2,16:00,61,Daniel Sampaio Simoes,Bahia,1216,20:16
386,76,12,409,2,29:00,74,Rosicley Pereira da Silva,Bahia,1229,20:29
387,76,12,410,1,42:00,42,Pedro Faria Gama,Bahia,1182,19:42
388,76,12,411,1,42:00,42,PFLuiz Fernando de Andrade Teixeira,Bahia,1182,19:42
389,76,12,412,1,45:00,45,Severino do Ramo Clementino da Silva,Bahia,1185,19:45
390,77,17,413,1,19:00,19,Raul Lô Gonçalves,Red Bull Bragantino,979,16:19
391,77,10,414,2,21:00,66,Bruno de Jesus Pacheco,Ceará,1041,17:21
392,77,10,415,2,23:00,68,Marlon Adriano Prezotti,Ceará,1043,17:23
393,77,10,416,2,27:00,72,Cleber Bomfim de Jesus,Ceará,1047,17:27
394,78,11,418,1,39:00,39,Tiago Retzlaff Nunes,Grêmio,1329,22:09
395,78,19,419,2,25:00,70,Elton Junior Melo Ataide,Juventude,1375,22:55
396,78,19,420,2,36:00,81,Francisco Hyun Sol Kim,Juventude,1386,23:06
397,78,19,421,2,47:00,92,Vitor Mendes Alves,Juventude,1397,23:17
398,79,0,422,2,18:00,63,Victor Vinicius Coelho Santos,Flamengo,1278,21:18
399,79,0,423,1,31:00,31,Diego Ribas da Cunha,Flamengo,1231,20:31
400,79,0,424,1,33:00,33,Bruno Henrique Pinto,Flamengo,1233,20:33
401,79,0,425,1,40:00,40,Rodinei Marcelo de Almeida,Flamengo,1240,20:40
402,79,0,426,2,46:00,91,Max Alves da Siva,Flamengo,1306,21:46
403,79,18,427,2,37:00,82,Clayson Henrique da Silva Vieira,Cuiabá,1297,21:37
404,79,18,428,2,40:00,85,Marllon Goncalves Jeronimo Borges,Cuiabá,1300,21:40
405,79,18,429,2,43:00,88,Danilo Gomes Magalhaes,Cuiabá,1303,21:43
406,80,5,430,1,25:00,25,Marcilio Florencio Mota Filho,Fluminense,985,16:25
407,80,0,431,1,23:00,23,João Victor Gomes da Silva,Flamengo,983,16:23
408,80,0,432,1,26:00,26,Victor Vinicius Coelho Santos,Flamengo,986,16:26
409,81,2,433,1,35:00,35,Roni Medeiros de Moura,Corinthians,1295,21:35
